OrderID,Date,DayOfWeek,Time,Category,Line item name,Quantity,Price Per Item,Gross Sales,Est. Cost,Est. Profit,OrderType,Payment,Cancelled
RES_ORD_2736.0,01/07/2023,Saturday,17:19,SOUPS,Egusi (Melon Soup),2,8.75,17.5,6.12,11.38,Delivery,Card,No
RES_ORD_2735.0,01/07/2023,Saturday,16:35,SOUPS,Ogbono,2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_2741.0,03/07/2023,Monday,17:02,EXTRAS,Assorted Meat,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_2741.0,03/07/2023,Monday,17:02,EXTRAS,Extra Stew,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_2741.0,03/07/2023,Monday,17:02,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2750.0,05/07/2023,Wednesday,16:37,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2753.0,05/07/2023,Wednesday,19:51,EXTRAS,Assorted Meat,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_2750.0,05/07/2023,Wednesday,16:37,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2753.0,05/07/2023,Wednesday,19:51,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_2750.0,05/07/2023,Wednesday,16:37,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2753.0,05/07/2023,Wednesday,19:51,Restaurant DEALS,Jolof Sharing Pack (Plain),1,21.5,21.5,7.52,13.98,Delivery,Card,No
RES_ORD_2750.0,05/07/2023,Wednesday,16:37,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2753.0,05/07/2023,Wednesday,19:51,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2763.0,08/07/2023,Saturday,18:45,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2762.0,08/07/2023,Saturday,18:03,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_2761.0,08/07/2023,Saturday,17:41,MAIN COURSES,Jolof with Beef,3,7,21,7.35,13.65,Collection,Card,No
RES_ORD_2759.0,08/07/2023,Saturday,17:33,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2760.0,08/07/2023,Saturday,17:10,MAIN COURSES,Jolof with Curry Goat,2,8,16,5.6,10.4,Collection,Card,No
RES_ORD_2758.0,08/07/2023,Saturday,16:41,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2763.0,08/07/2023,Saturday,18:45,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2762.0,08/07/2023,Saturday,18:03,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_2761.0,08/07/2023,Saturday,17:41,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2759.0,08/07/2023,Saturday,17:33,EXTRAS,Moi Moi - Beans Pudding,5,2,10,3.5,6.5,Collection,Card,No
RES_ORD_2760.0,08/07/2023,Saturday,17:10,EXTRAS,Plain Fried Rice,7,5,35,12.25,22.75,Collection,Card,No
RES_ORD_2758.0,08/07/2023,Saturday,16:41,EXTRAS,Plain Jolof,4,4.5,18,6.3,11.7,Delivery,Card,No
RES_ORD_2763.0,08/07/2023,Saturday,18:45,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2762.0,08/07/2023,Saturday,18:03,EXTRAS,Semolina (Maize Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_2761.0,08/07/2023,Saturday,17:41,EXTRAS,Stewed Fried Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2759.0,08/07/2023,Saturday,17:33,Restaurant DEALS,Fried Rice (Sharing Pack Plain),1,24,24,8.4,15.6,Collection,Card,No
RES_ORD_2760.0,08/07/2023,Saturday,17:10,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2758.0,08/07/2023,Saturday,16:41,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2763.0,08/07/2023,Saturday,18:45,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2767.0,10/07/2023,Monday,19:02,APETISERS,Patty,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2767.0,10/07/2023,Monday,19:02,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_2773.0,12/07/2023,Wednesday,17:09,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2773.0,12/07/2023,Wednesday,17:09,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2773.0,12/07/2023,Wednesday,17:09,DRINKS,African Fanta,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_2773.0,12/07/2023,Wednesday,17:09,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2783.0,14/07/2023,Friday,18:04,APETISERS,Beef Suya,1,6.5,6.5,2.27,4.23,Delivery,Card,No
RES_ORD_2784.0,14/07/2023,Friday,18:02,APETISERS,Buns,1,5,5,1.75,3.25,Collection,Card,No
RES_ORD_2782.0,14/07/2023,Friday,17:46,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2780.0,14/07/2023,Friday,16:55,APETISERS,Patty,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2779.0,14/07/2023,Friday,16:20,APETISERS,Plantain Chips,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_2783.0,14/07/2023,Friday,18:04,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2784.0,14/07/2023,Friday,18:02,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2782.0,14/07/2023,Friday,17:46,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_2780.0,14/07/2023,Friday,16:55,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2779.0,14/07/2023,Friday,16:20,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2783.0,14/07/2023,Friday,18:04,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_2784.0,14/07/2023,Friday,18:02,SOUPS,Efo Riro,3,7.5,22.5,7.87,14.63,Collection,Card,No
RES_ORD_2782.0,14/07/2023,Friday,17:46,SOUPS,Egusi (Melon Soup),3,7.5,22.5,7.87,14.63,Delivery,Card,No
RES_ORD_2780.0,14/07/2023,Friday,16:55,SOUPS,Ogbono,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2779.0,14/07/2023,Friday,16:20,SOUPS,Okro,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2789.0,15/07/2023,Saturday,19:20,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2788.0,15/07/2023,Saturday,19:07,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2789.0,15/07/2023,Saturday,19:20,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2788.0,15/07/2023,Saturday,19:07,EXTRAS,Plain Fried Rice,5,5,25,8.75,16.25,Delivery,Card,No
RES_ORD_2792.0,17/07/2023,Monday,16:06,EXTRAS,Assorted Meat,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_2793.0,17/07/2023,Monday,16:57,EXTRAS,Ayamase Sauce,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2792.0,17/07/2023,Monday,16:06,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2793.0,17/07/2023,Monday,16:57,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2792.0,17/07/2023,Monday,16:06,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2793.0,17/07/2023,Monday,16:57,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2797.0,18/07/2023,Tuesday,20:11,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2794.0,18/07/2023,Tuesday,18:34,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2797.0,18/07/2023,Tuesday,20:11,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2794.0,18/07/2023,Tuesday,18:34,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_2797.0,18/07/2023,Tuesday,20:11,SOUPS,Efo Riro,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2794.0,18/07/2023,Tuesday,18:34,SOUPS,Egusi (Melon Soup),1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2797.0,18/07/2023,Tuesday,20:11,SOUPS,Ogbono,2,8.75,17.5,6.12,11.38,Delivery,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,APETISERS,Patty,3,2,6,2.1,3.9,Collection,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_2801.0,19/07/2023,Wednesday,16:08,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2808.0,20/07/2023,Thursday,18:18,APETISERS,Patty,3,2,6,2.1,3.9,Collection,Card,No
RES_ORD_2807.0,20/07/2023,Thursday,17:34,MAIN COURSES,Jolof with Curry Goat,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2806.0,20/07/2023,Thursday,16:49,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2808.0,20/07/2023,Thursday,18:18,EXTRAS,Extra Stew,3,2,6,2.1,3.9,Collection,Card,No
RES_ORD_2807.0,20/07/2023,Thursday,17:34,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Delivery,Card,No
RES_ORD_2806.0,20/07/2023,Thursday,16:49,EXTRAS,Stewed Fried Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2808.0,20/07/2023,Thursday,18:18,Restaurant DEALS,Fried Rice (Sharing Pack Plain),1,24,24,8.4,15.6,Collection,Card,No
RES_ORD_2807.0,20/07/2023,Thursday,17:34,Restaurant DEALS,Packs of Efo,1,32.5,32.5,11.38,21.12,Delivery,Card,No
RES_ORD_2806.0,20/07/2023,Thursday,16:49,SOUPS,Ogbono,2,8.75,17.5,6.12,11.38,Collection,Card,No
RES_ORD_2810.0,21/07/2023,Friday,17:29,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2812.0,21/07/2023,Friday,19:11,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2810.0,21/07/2023,Friday,17:29,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2812.0,21/07/2023,Friday,19:11,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2810.0,21/07/2023,Friday,17:29,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2812.0,21/07/2023,Friday,19:11,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2810.0,21/07/2023,Friday,17:29,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_2812.0,21/07/2023,Friday,19:11,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2810.0,21/07/2023,Friday,17:29,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_2816.0,22/07/2023,Saturday,20:39,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2815.0,22/07/2023,Saturday,19:17,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2814.0,22/07/2023,Saturday,19:03,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_2816.0,22/07/2023,Saturday,20:39,SPECIAL ORDERS,Beans,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2815.0,22/07/2023,Saturday,19:17,EXTRAS,Fried Plantain - Dodo,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_2814.0,22/07/2023,Saturday,19:03,EXTRAS,Plain Fried Rice,5,5,25,8.75,16.25,Collection,Card,No
RES_ORD_2816.0,22/07/2023,Saturday,20:39,DRINKS,Malta Guinness,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,APETISERS,Buns,1,5,5,1.75,3.25,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,APETISERS,Plantain Chips,1,1,1,0.35,0.65,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2819.0,24/07/2023,Monday,16:30,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2821.0,24/07/2023,Monday,18:52,SOUPS,Ogbono,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2828.0,26/07/2023,Wednesday,18:22,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2826.0,26/07/2023,Wednesday,16:56,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_2829.0,26/07/2023,Wednesday,19:26,APETISERS,Chin Chin,2,1.5,3,1.05,1.95,Delivery,Card,No
RES_ORD_2828.0,26/07/2023,Wednesday,18:22,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2826.0,26/07/2023,Wednesday,16:56,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2829.0,26/07/2023,Wednesday,19:26,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_2828.0,26/07/2023,Wednesday,18:22,EXTRAS,Fried Fish,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2826.0,26/07/2023,Wednesday,16:56,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2829.0,26/07/2023,Wednesday,19:26,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2828.0,26/07/2023,Wednesday,18:22,EXTRAS,Pounded Yam,4,3.5,14,4.9,9.1,Delivery,Card,No
RES_ORD_2826.0,26/07/2023,Wednesday,16:56,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2829.0,26/07/2023,Wednesday,19:26,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2828.0,26/07/2023,Wednesday,18:22,DRINKS,Palm Wine,1,4,4,1.4,2.6,Delivery,Card,No
RES_ORD_2826.0,26/07/2023,Wednesday,16:56,SOUPS,Efo Riro,4,8.38,33.5,11.72,21.78,Collection,Card,No
RES_ORD_2831.0,27/07/2023,Thursday,17:15,APETISERS,Assorted Meat Pepper Soup,3,7.5,22.5,7.87,14.63,Collection,Card,No
RES_ORD_2836.0,27/07/2023,Thursday,20:33,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_2834.0,27/07/2023,Thursday,19:14,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_2833.0,27/07/2023,Thursday,18:49,EXTRAS,Assorted Meat Stew,2,8,16,5.6,10.4,Delivery,Card,No
RES_ORD_2832.0,27/07/2023,Thursday,17:28,EXTRAS,Moi Moi - Beans Pudding,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_2831.0,27/07/2023,Thursday,17:15,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Collection,Card,No
RES_ORD_2836.0,27/07/2023,Thursday,20:33,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_2834.0,27/07/2023,Thursday,19:14,EXTRAS,Stewed Fried Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2833.0,27/07/2023,Thursday,18:49,Restaurant DEALS,Fried Rice (Sharing Pack Plain),1,24,24,8.4,15.6,Delivery,Card,No
RES_ORD_2832.0,27/07/2023,Thursday,17:28,SOUPS,Efo Riro,4,8.38,33.5,11.72,21.78,Delivery,Card,No
RES_ORD_2831.0,27/07/2023,Thursday,17:15,SOUPS,Egusi (Melon Soup),2,8.75,17.5,6.12,11.38,Collection,Card,No
RES_ORD_2836.0,27/07/2023,Thursday,20:33,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2839.0,28/07/2023,Friday,16:36,APETISERS,Assorted Meat Pepper Soup,3,7.5,22.5,7.87,14.63,Collection,Card,No
RES_ORD_2846.0,28/07/2023,Friday,20:17,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2845.0,28/07/2023,Friday,20:14,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2843.0,28/07/2023,Friday,19:31,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2840.0,28/07/2023,Friday,16:57,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2839.0,28/07/2023,Friday,16:36,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_2846.0,28/07/2023,Friday,20:17,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2845.0,28/07/2023,Friday,20:14,EXTRAS,Ayamase Sauce,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2843.0,28/07/2023,Friday,19:31,EXTRAS,Boiled Rice,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2840.0,28/07/2023,Friday,16:57,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Collection,Card,No
RES_ORD_2839.0,28/07/2023,Friday,16:36,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2846.0,28/07/2023,Friday,20:17,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_2845.0,28/07/2023,Friday,20:14,SOUPS,Efo Riro,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_2843.0,28/07/2023,Friday,19:31,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2849.0,29/07/2023,Saturday,20:20,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2848.0,29/07/2023,Saturday,19:01,APETISERS,Beef Suya,1,6.5,6.5,2.27,4.23,Delivery,Card,No
RES_ORD_2847.0,29/07/2023,Saturday,16:18,APETISERS,Plantain Chips,2,1,2,0.7,1.3,Delivery,Card,No
RES_ORD_2850.0,29/07/2023,Saturday,20:34,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_2849.0,29/07/2023,Saturday,20:20,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2848.0,29/07/2023,Saturday,19:01,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2847.0,29/07/2023,Saturday,16:18,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_2850.0,29/07/2023,Saturday,20:34,MAIN COURSES,Jolof with Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_2849.0,29/07/2023,Saturday,20:20,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2848.0,29/07/2023,Saturday,19:01,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_2847.0,29/07/2023,Saturday,16:18,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_2850.0,29/07/2023,Saturday,20:34,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2849.0,29/07/2023,Saturday,20:20,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2848.0,29/07/2023,Saturday,19:01,EXTRAS,Plain Fried Rice,5,5,25,8.75,16.25,Delivery,Card,No
RES_ORD_2847.0,29/07/2023,Saturday,16:18,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_2850.0,29/07/2023,Saturday,20:34,EXTRAS,Stewed Fried Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2849.0,29/07/2023,Saturday,20:20,DRINKS,Bottle Water,2,1,2,0.7,1.3,Collection,Card,No
RES_ORD_2848.0,29/07/2023,Saturday,19:01,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2847.0,29/07/2023,Saturday,16:18,SOUPS,Efo Riro,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2850.0,29/07/2023,Saturday,20:34,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2855.0,31/07/2023,Monday,19:13,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2855.0,31/07/2023,Monday,19:13,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2855.0,31/07/2023,Monday,19:13,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2855.0,31/07/2023,Monday,19:13,EXTRAS,Ayamase Sauce,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2855.0,31/07/2023,Monday,19:13,EXTRAS,Fried Fish,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2860.0,01/08/2023,Tuesday,18:51,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2859.0,01/08/2023,Tuesday,18:24,APETISERS,Chicken Suya,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_2860.0,01/08/2023,Tuesday,18:51,APETISERS,Patty,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2859.0,01/08/2023,Tuesday,18:24,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_2860.0,01/08/2023,Tuesday,18:51,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_2859.0,01/08/2023,Tuesday,18:24,SOUPS,Efo Riro,2,9.25,18.5,6.47,12.03,Collection,Card,No
RES_ORD_2861.0,02/08/2023,Wednesday,16:12,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2862.0,02/08/2023,Wednesday,19:03,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2861.0,02/08/2023,Wednesday,16:12,EXTRAS,Assorted Meat,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_2862.0,02/08/2023,Wednesday,19:03,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2861.0,02/08/2023,Wednesday,16:12,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2865.0,03/08/2023,Thursday,16:14,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2867.0,03/08/2023,Thursday,19:08,MAIN COURSES,Fried Rice,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_2866.0,03/08/2023,Thursday,18:11,MAIN COURSES,Jolof with Beef,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_2865.0,03/08/2023,Thursday,16:14,MAIN COURSES,Jolof with Fish,2,9,18,6.3,11.7,Delivery,Card,No
RES_ORD_2867.0,03/08/2023,Thursday,19:08,EXTRAS,Moi Moi - Beans Pudding,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_2866.0,03/08/2023,Thursday,18:11,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_2865.0,03/08/2023,Thursday,16:14,Restaurant DEALS,Jolof Sharing Pack (Plain),1,21.5,21.5,7.52,13.98,Delivery,Card,No
RES_ORD_2867.0,03/08/2023,Thursday,19:08,Restaurant DEALS,Packs of Efo,1,32.5,32.5,11.38,21.12,Delivery,Card,No
RES_ORD_2869.0,04/08/2023,Friday,17:45,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2868.0,04/08/2023,Friday,16:09,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
