Order Date,Product,Category,Region,Quantity,Unit Price,Revenue,Cost
2024-06-26,Water Bottle,Home & Kitchen,North,6,24.05,144.3,88.1
2024-06-26,Wireless Mouse,Electronics,West,1,57.71,57.71,34.16
2024-06-26,Desk Lamp,Furniture,North,3,77.61,232.83,156.71
2024-06-26,Standing Desk,Furniture,Central,2,325.42,650.84,420.87
2024-06-26,Water Bottle,Home & Kitchen,South,8,16.32,130.56,85.23
2024-06-27,Sticky Notes,Stationery,North,7,2.85,19.95,12.45
2024-06-27,Standing Desk,Furniture,South,5,105.99,529.95,340.97
2024-06-27,Desk Lamp,Furniture,Central,7,149.78,1048.46,707.38
2024-06-27,Notebook Set,Stationery,East,7,6.86,48.02,32.4
2024-06-27,USB-C Hub,Electronics,West,4,90.72,362.88,195.35
2024-06-27,Wireless Mouse,Electronics,North,8,54.61,436.88,268.74
2024-06-27,Sticky Notes,Stationery,Central,1,6.79,6.79,4.08
2024-06-27,USB-C Hub,Electronics,East,6,91.18,547.08,347.25
2024-06-27,Desk Lamp,Furniture,North,5,76.68,383.4,261.98
2024-06-27,Office Chair,Furniture,East,4,134.74,538.96,312.03
2024-06-27,Office Chair,Furniture,South,2,266.28,532.56,359.86
2024-06-27,Mechanical Keyboard,Electronics,Central,1,78.68,78.68,42.46
2024-06-28,Office Chair,Furniture,South,7,349.84,2448.88,1241.46
2024-06-28,Mechanical Keyboard,Electronics,North,8,94.63,757.04,454.33
2024-06-28,Notebook Set,Stationery,Central,1,12.66,12.66,6.4
2024-06-28,Mechanical Keyboard,Electronics,East,7,26.76,187.32,102.82
2024-06-29,Notebook Set,Stationery,East,8,11.48,91.84,56.87
2024-06-29,Notebook Set,Stationery,North,4,6.5,26.0,13.4
2024-06-29,Coffee Mug,Home & Kitchen,North,2,10.39,20.78,11.6
2024-06-29,Office Chair,Furniture,West,8,67.65,541.2,291.67
2024-06-29,USB-C Hub,Electronics,South,3,22.72,68.16,35.34
2024-06-29,Wireless Mouse,Electronics,East,3,69.57,208.71,130.67
2024-06-29,Desk Lamp,Furniture,South,8,184.31,1474.48,890.39
2024-06-29,Mechanical Keyboard,Electronics,North,3,59.78,179.34,121.05
2024-06-30,Wireless Mouse,Electronics,Central,4,52.94,211.76,138.18
2024-06-30,Notebook Set,Stationery,South,8,4.77,38.16,24.94
2024-06-30,Standing Desk,Furniture,East,6,184.64,1107.84,578.02
2024-06-30,Water Bottle,Home & Kitchen,West,7,12.64,88.48,53.52
2024-06-30,Standing Desk,Furniture,East,1,148.16,148.16,103.27
2024-06-30,Office Chair,Furniture,East,5,310.22,1551.1,939.53
2024-06-30,Notebook Set,Stationery,North,4,11.41,45.64,28.91
2024-07-01,Ballpoint Pens (Pack),Stationery,North,1,9.55,9.55,5.33
2024-07-01,Coffee Mug,Home & Kitchen,South,1,25.76,25.76,14.96
2024-07-01,Coffee Mug,Home & Kitchen,Central,7,25.17,176.19,98.54
2024-07-01,Sticky Notes,Stationery,Central,8,3.89,31.12,19.17
2024-07-01,Water Bottle,Home & Kitchen,Central,4,24.99,99.96,67.72
2024-07-01,Coffee Mug,Home & Kitchen,Central,4,26.46,105.84,70.0
2024-07-01,Office Chair,Furniture,East,3,184.66,553.98,283.06
2024-07-01,Coffee Mug,Home & Kitchen,North,8,17.19,137.52,93.28
2024-07-01,Water Bottle,Home & Kitchen,West,3,23.94,71.82,43.38
2024-07-01,Office Chair,Furniture,East,6,320.57,1923.42,1177.58
2024-07-01,Wireless Mouse,Electronics,East,1,109.21,109.21,57.72
2024-07-01,Coffee Mug,Home & Kitchen,Central,7,11.24,78.68,48.63
2024-07-01,Desk Lamp,Furniture,Central,3,137.15,411.45,236.85
2024-07-02,Notebook Set,Stationery,North,4,7.54,30.16,19.22
2024-07-02,USB-C Hub,Electronics,South,6,75.01,450.06,242.32
2024-07-02,Standing Desk,Furniture,West,3,290.92,872.76,545.66
2024-07-02,Wireless Mouse,Electronics,North,3,65.23,195.69,114.84
2024-07-02,Notebook Set,Stationery,West,2,14.74,29.48,15.93
2024-07-02,Mechanical Keyboard,Electronics,South,6,101.47,608.82,350.09
2024-07-02,Wireless Mouse,Electronics,Central,5,23.41,117.05,59.8
2024-07-02,Notebook Set,Stationery,South,4,10.35,41.4,21.12
2024-07-02,Desk Lamp,Furniture,South,5,319.76,1598.8,924.34
2024-07-02,Wireless Mouse,Electronics,West,3,91.23,273.69,144.35
2024-07-02,Wireless Mouse,Electronics,Central,2,93.32,186.64,107.67
2024-07-02,Wireless Mouse,Electronics,South,2,95.76,191.52,116.2
2024-07-02,Mechanical Keyboard,Electronics,South,4,36.28,145.12,81.68
2024-07-02,USB-C Hub,Electronics,South,6,111.16,666.96,395.41
2024-07-03,Office Chair,Furniture,South,2,107.38,214.76,125.5
2024-07-03,Sticky Notes,Stationery,East,3,14.69,44.07,23.71
2024-07-03,Ballpoint Pens (Pack),Stationery,North,5,11.44,57.2,35.22
2024-07-03,Wireless Mouse,Electronics,South,7,45.87,321.09,178.83
2024-07-03,Wireless Mouse,Electronics,South,8,36.51,292.08,152.37
2024-07-03,USB-C Hub,Electronics,West,8,85.06,680.48,362.22
2024-07-03,Mechanical Keyboard,Electronics,West,3,25.75,77.25,41.28
2024-07-03,Sticky Notes,Stationery,East,8,7.69,61.52,41.42
2024-07-03,Office Chair,Furniture,Central,4,305.94,1223.76,689.82
2024-07-03,Wireless Mouse,Electronics,East,4,75.1,300.4,192.43
2024-07-03,Sticky Notes,Stationery,West,7,7.9,55.3,32.1
2024-07-03,Ballpoint Pens (Pack),Stationery,South,7,13.18,92.26,60.24
2024-07-03,Notebook Set,Stationery,Central,3,4.35,13.05,7.38
2024-07-03,USB-C Hub,Electronics,North,7,86.27,603.89,421.38
2024-07-03,Mechanical Keyboard,Electronics,East,7,74.79,523.53,280.01
2024-07-04,Coffee Mug,Home & Kitchen,South,6,29.01,174.06,106.44
2024-07-04,Sticky Notes,Stationery,East,4,5.75,23.0,11.57
2024-07-04,USB-C Hub,Electronics,South,1,104.34,104.34,56.97
2024-07-04,Sticky Notes,Stationery,West,5,3.69,18.45,10.47
2024-07-04,Coffee Mug,Home & Kitchen,Central,2,20.01,40.02,23.67
2024-07-04,Wireless Mouse,Electronics,West,2,52.48,104.96,60.68
2024-07-04,Office Chair,Furniture,Central,3,238.52,715.56,495.67
2024-07-04,Mechanical Keyboard,Electronics,West,8,79.1,632.8,389.12
2024-07-04,Notebook Set,Stationery,Central,8,12.84,102.72,63.21
2024-07-04,Ballpoint Pens (Pack),Stationery,North,6,10.37,62.22,40.97
2024-07-04,Desk Lamp,Furniture,North,5,252.44,1262.2,729.59
2024-07-05,Coffee Mug,Home & Kitchen,East,8,14.15,113.2,68.87
2024-07-05,Desk Lamp,Furniture,East,5,330.93,1654.65,892.22
2024-07-05,Desk Lamp,Furniture,Central,5,131.52,657.6,426.04
2024-07-05,Standing Desk,Furniture,West,4,116.42,465.68,319.88
2024-07-05,Desk Lamp,Furniture,West,3,258.5,775.5,505.86
2024-07-05,Ballpoint Pens (Pack),Stationery,South,6,4.23,25.38,13.82
2024-07-05,Office Chair,Furniture,East,6,309.53,1857.18,1192.54
2024-07-05,Desk Lamp,Furniture,East,1,201.99,201.99,135.34
2024-07-05,Desk Lamp,Furniture,North,6,284.17,1705.02,855.1
2024-07-05,Standing Desk,Furniture,Central,2,319.22,638.44,425.51
2024-07-05,Ballpoint Pens (Pack),Stationery,Central,8,12.83,102.64,56.16
2024-07-05,Wireless Mouse,Electronics,North,6,37.07,222.42,125.75
2024-07-05,Desk Lamp,Furniture,South,2,110.32,220.64,128.83
2024-07-05,Sticky Notes,Stationery,North,4,6.13,24.52,15.3
2024-07-05,USB-C Hub,Electronics,North,5,114.79,573.95,339.39
2024-07-06,Coffee Mug,Home & Kitchen,Central,2,21.31,42.62,28.43
2024-07-06,Ballpoint Pens (Pack),Stationery,North,5,8.69,43.45,28.39
2024-07-06,Notebook Set,Stationery,South,3,13.87,41.61,24.27
2024-07-06,Desk Lamp,Furniture,Central,7,190.44,1333.08,711.22
2024-07-06,Ballpoint Pens (Pack),Stationery,East,6,5.63,33.78,21.84
2024-07-06,Notebook Set,Stationery,East,6,5.74,34.44,19.32
2024-07-06,Coffee Mug,Home & Kitchen,North,2,10.99,21.98,14.73
2024-07-06,Wireless Mouse,Electronics,North,3,99.17,297.51,162.56
2024-07-06,Office Chair,Furniture,South,2,311.86,623.72,354.26
2024-07-06,Wireless Mouse,Electronics,Central,4,81.51,326.04,181.53
2024-07-07,Standing Desk,Furniture,Central,7,239.79,1678.53,1162.58
2024-07-07,Office Chair,Furniture,West,8,288.76,2310.08,1345.98
2024-07-07,Wireless Mouse,Electronics,South,6,103.83,622.98,347.36
2024-07-07,Mechanical Keyboard,Electronics,Central,4,99.57,398.28,257.85
2024-07-07,Office Chair,Furniture,North,3,101.53,304.59,170.87
2024-07-07,Mechanical Keyboard,Electronics,North,7,92.52,647.64,387.23
2024-07-07,Office Chair,Furniture,Central,8,214.43,1715.44,1100.0
2024-07-07,Water Bottle,Home & Kitchen,West,3,15.06,45.18,29.34
2024-07-07,Desk Lamp,Furniture,Central,5,169.88,849.4,479.98
2024-07-07,Coffee Mug,Home & Kitchen,North,8,10.25,82.0,41.87
2024-07-07,USB-C Hub,Electronics,West,2,82.77,165.54,97.43
2024-07-07,Office Chair,Furniture,Central,3,328.57,985.71,606.54
2024-07-07,Coffee Mug,Home & Kitchen,Central,4,24.12,96.48,63.67
2024-07-07,Water Bottle,Home & Kitchen,Central,2,13.2,26.4,14.08
2024-07-08,Water Bottle,Home & Kitchen,East,4,15.04,60.16,41.39
2024-07-08,Standing Desk,Furniture,West,2,246.94,493.88,268.56
2024-07-08,Notebook Set,Stationery,East,4,5.39,21.56,14.28
2024-07-08,Ballpoint Pens (Pack),Stationery,Central,2,12.72,25.44,14.95
2024-07-09,USB-C Hub,Electronics,Central,3,61.21,183.63,113.7
2024-07-09,Sticky Notes,Stationery,West,2,12.63,25.26,17.44
2024-07-09,Sticky Notes,Stationery,South,3,11.79,35.37,23.3
2024-07-09,Notebook Set,Stationery,North,4,5.45,21.8,13.54
2024-07-09,Water Bottle,Home & Kitchen,West,8,23.51,188.08,108.04
2024-07-09,Sticky Notes,Stationery,East,3,14.02,42.06,28.79
2024-07-09,Wireless Mouse,Electronics,South,1,44.2,44.2,29.3
2024-07-09,Coffee Mug,Home & Kitchen,East,2,28.99,57.98,39.1
2024-07-09,Coffee Mug,Home & Kitchen,North,1,28.39,28.39,19.54
2024-07-09,Desk Lamp,Furniture,North,2,198.61,397.22,213.93
2024-07-09,Coffee Mug,Home & Kitchen,South,1,23.11,23.11,13.87
2024-07-09,Coffee Mug,Home & Kitchen,North,3,10.54,31.62,16.81
2024-07-10,Water Bottle,Home & Kitchen,West,7,21.33,149.31,96.93
2024-07-10,Mechanical Keyboard,Electronics,North,2,55.17,110.34,68.8
2024-07-10,Wireless Mouse,Electronics,West,3,90.91,272.73,187.22
2024-07-10,Office Chair,Furniture,Central,4,225.85,903.4,548.57
2024-07-10,Water Bottle,Home & Kitchen,South,8,19.46,155.68,82.5
2024-07-10,Standing Desk,Furniture,South,2,66.59,133.18,80.57
2024-07-10,Desk Lamp,Furniture,North,6,103.54,621.24,414.99
2024-07-10,Coffee Mug,Home & Kitchen,South,6,25.4,152.4,100.9
2024-07-10,Water Bottle,Home & Kitchen,North,4,25.14,100.56,62.01
2024-07-10,Wireless Mouse,Electronics,North,4,116.73,466.92,266.99
2024-07-10,Desk Lamp,Furniture,Central,6,281.15,1686.9,930.95
2024-07-10,Mechanical Keyboard,Electronics,South,1,29.79,29.79,18.55
2024-07-10,Ballpoint Pens (Pack),Stationery,South,8,10.05,80.4,51.8
2024-07-10,Mechanical Keyboard,Electronics,West,7,105.51,738.57,410.85
2024-07-11,Water Bottle,Home & Kitchen,North,6,27.33,163.98,102.71
2024-07-11,Wireless Mouse,Electronics,South,5,18.4,92.0,62.65
2024-07-11,Ballpoint Pens (Pack),Stationery,Central,8,6.01,48.08,28.3
2024-07-11,Water Bottle,Home & Kitchen,East,6,13.53,81.18,54.25
2024-07-11,USB-C Hub,Electronics,East,8,60.59,484.72,319.65
2024-07-11,Sticky Notes,Stationery,North,1,11.58,11.58,6.32
2024-07-11,Ballpoint Pens (Pack),Stationery,West,5,4.1,20.5,12.48
2024-07-11,Sticky Notes,Stationery,North,6,2.4,14.4,10.01
2024-07-11,Wireless Mouse,Electronics,West,2,35.53,71.06,42.1
2024-07-11,Office Chair,Furniture,East,2,295.77,591.54,408.62
2024-07-11,Ballpoint Pens (Pack),Stationery,East,4,11.15,44.6,27.34
2024-07-11,USB-C Hub,Electronics,East,6,61.92,371.52,200.96
2024-07-11,Sticky Notes,Stationery,North,6,13.34,80.04,46.46
2024-07-11,Ballpoint Pens (Pack),Stationery,East,7,3.94,27.58,14.14
2024-07-11,Office Chair,Furniture,South,8,76.7,613.6,319.09
2024-07-11,Desk Lamp,Furniture,Central,1,290.58,290.58,184.03
2024-07-11,Mechanical Keyboard,Electronics,East,1,17.06,17.06,11.74
2024-07-11,Mechanical Keyboard,Electronics,Central,5,75.29,376.45,212.07
2024-07-12,USB-C Hub,Electronics,North,5,79.11,395.55,263.45
2024-07-12,Ballpoint Pens (Pack),Stationery,West,8,4.58,36.64,23.34
2024-07-12,Notebook Set,Stationery,West,5,14.42,72.1,43.04
2024-07-12,Wireless Mouse,Electronics,West,8,74.96,599.68,352.24
2024-07-12,Office Chair,Furniture,Central,5,324.47,1622.35,815.93
2024-07-12,Standing Desk,Furniture,South,7,337.17,2360.19,1204.16
2024-07-12,Ballpoint Pens (Pack),Stationery,Central,3,12.93,38.79,24.51
2024-07-12,Water Bottle,Home & Kitchen,East,2,29.41,58.82,30.39
2024-07-12,Desk Lamp,Furniture,Central,8,320.26,2562.08,1292.52
2024-07-12,Sticky Notes,Stationery,Central,5,12.6,63.0,43.73
2024-07-12,Notebook Set,Stationery,East,5,3.56,17.8,12.05
2024-07-12,Sticky Notes,Stationery,Central,4,8.59,34.36,17.26
2024-07-13,USB-C Hub,Electronics,North,1,42.25,42.25,21.92
2024-07-13,USB-C Hub,Electronics,South,7,74.16,519.12,328.91
2024-07-13,USB-C Hub,Electronics,Central,8,85.81,686.48,401.38
2024-07-13,Sticky Notes,Stationery,South,8,14.26,114.08,76.39
2024-07-13,Water Bottle,Home & Kitchen,North,5,13.69,68.45,45.05
2024-07-13,Coffee Mug,Home & Kitchen,West,2,22.13,44.26,23.7
2024-07-13,Standing Desk,Furniture,Central,4,169.44,677.76,417.64
2024-07-13,Water Bottle,Home & Kitchen,West,3,17.28,51.84,32.55
2024-07-13,Coffee Mug,Home & Kitchen,West,7,17.44,122.08,67.53
2024-07-13,Sticky Notes,Stationery,East,3,9.29,27.87,14.73
2024-07-13,Desk Lamp,Furniture,Central,4,177.92,711.68,427.37
2024-07-13,Coffee Mug,Home & Kitchen,South,5,21.51,107.55,72.71
2024-07-14,USB-C Hub,Electronics,East,7,65.35,457.45,281.4
2024-07-14,Notebook Set,Stationery,North,2,14.98,29.96,20.35
2024-07-14,Office Chair,Furniture,East,3,313.21,939.63,509.91
2024-07-14,Notebook Set,Stationery,North,6,13.94,83.64,50.37
2024-07-14,Notebook Set,Stationery,East,1,14.43,14.43,8.65
2024-07-14,Standing Desk,Furniture,North,2,248.58,497.16,275.78
2024-07-14,Coffee Mug,Home & Kitchen,West,7,27.72,194.04,133.16
2024-07-14,Mechanical Keyboard,Electronics,Central,3,88.52,265.56,135.0
2024-07-15,Sticky Notes,Stationery,North,7,3.26,22.82,12.65
2024-07-15,Sticky Notes,Stationery,North,4,13.95,55.8,38.47
2024-07-15,Sticky Notes,Stationery,West,4,11.05,44.2,24.85
2024-07-15,Sticky Notes,Stationery,West,5,6.26,31.3,21.78
2024-07-15,Water Bottle,Home & Kitchen,North,2,11.97,23.94,16.01
2024-07-15,Ballpoint Pens (Pack),Stationery,East,4,11.03,44.12,22.68
2024-07-15,Mechanical Keyboard,Electronics,West,1,38.84,38.84,22.49
2024-07-15,Notebook Set,Stationery,East,4,3.63,14.52,8.01
2024-07-15,Desk Lamp,Furniture,Central,1,62.23,62.23,38.24
2024-07-15,USB-C Hub,Electronics,East,5,33.79,168.95,113.71
2024-07-15,Sticky Notes,Stationery,Central,7,6.25,43.75,23.29
2024-07-15,Standing Desk,Furniture,East,7,202.11,1414.77,715.64
2024-07-15,Ballpoint Pens (Pack),Stationery,East,6,8.58,51.48,30.12
2024-07-15,Office Chair,Furniture,East,5,314.01,1570.05,842.91
2024-07-15,Notebook Set,Stationery,East,5,6.34,31.7,17.3
2024-07-15,Wireless Mouse,Electronics,North,7,31.83,222.81,154.33
2024-07-15,Ballpoint Pens (Pack),Stationery,West,8,7.22,57.76,35.96
2024-07-15,Notebook Set,Stationery,North,2,14.79,29.58,20.18
2024-07-15,Sticky Notes,Stationery,East,7,13.76,96.32,50.25
2024-07-15,Coffee Mug,Home & Kitchen,Central,7,12.31,86.17,44.45
2024-07-15,Coffee Mug,Home & Kitchen,Central,6,25.64,153.84,90.65
2024-07-15,Notebook Set,Stationery,East,3,3.91,11.73,6.25
2024-07-16,Office Chair,Furniture,Central,5,280.32,1401.6,797.71
2024-07-16,Coffee Mug,Home & Kitchen,West,1,11.71,11.71,8.16
2024-07-16,Sticky Notes,Stationery,South,5,11.03,55.15,31.15
2024-07-16,Standing Desk,Furniture,East,5,255.99,1279.95,734.03
2024-07-16,Water Bottle,Home & Kitchen,West,6,9.69,58.14,30.7
2024-07-16,Office Chair,Furniture,South,8,215.81,1726.48,1032.87
2024-07-16,Coffee Mug,Home & Kitchen,North,8,13.34,106.72,59.62
2024-07-16,Water Bottle,Home & Kitchen,South,8,19.86,158.88,101.21
2024-07-16,Mechanical Keyboard,Electronics,West,6,89.99,539.94,335.49
2024-07-16,Notebook Set,Stationery,South,1,4.53,4.53,3.17
2024-07-17,Office Chair,Furniture,East,3,319.2,957.6,537.33
2024-07-17,Wireless Mouse,Electronics,North,2,90.09,180.18,122.7
2024-07-17,Notebook Set,Stationery,East,3,10.71,32.13,17.75
2024-07-17,Wireless Mouse,Electronics,Central,4,101.04,404.16,252.16
2024-07-17,Ballpoint Pens (Pack),Stationery,Central,2,11.82,23.64,14.99
2024-07-17,Office Chair,Furniture,Central,2,192.38,384.76,259.65
2024-07-17,Notebook Set,Stationery,Central,7,12.09,84.63,55.25
2024-07-17,Coffee Mug,Home & Kitchen,North,5,10.92,54.6,32.53
2024-07-17,Standing Desk,Furniture,West,3,127.44,382.32,266.59
2024-07-17,Sticky Notes,Stationery,West,5,4.65,23.25,12.68
2024-07-17,Ballpoint Pens (Pack),Stationery,South,4,3.96,15.84,9.97
2024-07-17,Sticky Notes,Stationery,West,1,14.27,14.27,9.94
2024-07-17,Sticky Notes,Stationery,Central,1,4.76,4.76,2.42
2024-07-17,Mechanical Keyboard,Electronics,North,3,39.15,117.45,67.79
2024-07-18,Notebook Set,Stationery,West,2,12.94,25.88,17.43
2024-07-18,Water Bottle,Home & Kitchen,West,7,12.17,85.19,49.13
2024-07-18,Mechanical Keyboard,Electronics,East,1,111.31,111.31,70.12
2024-07-18,Water Bottle,Home & Kitchen,North,1,24.86,24.86,15.17
2024-07-18,USB-C Hub,Electronics,South,6,47.48,284.88,187.46
2024-07-18,Wireless Mouse,Electronics,North,4,92.0,368.0,251.42
2024-07-18,Wireless Mouse,Electronics,East,5,114.06,570.3,293.65
2024-07-19,Wireless Mouse,Electronics,North,7,60.45,423.15,217.82
2024-07-19,Water Bottle,Home & Kitchen,West,6,26.5,159.0,111.08
2024-07-19,Office Chair,Furniture,East,1,217.08,217.08,148.59
2024-07-19,Coffee Mug,Home & Kitchen,East,8,20.36,162.88,87.78
2024-07-19,Notebook Set,Stationery,Central,4,8.95,35.8,22.35
2024-07-19,USB-C Hub,Electronics,West,8,97.42,779.36,470.74
2024-07-19,Water Bottle,Home & Kitchen,Central,2,18.68,37.36,23.27
2024-07-19,Desk Lamp,Furniture,North,6,184.34,1106.04,678.96
2024-07-19,Notebook Set,Stationery,North,4,3.73,14.92,9.74
2024-07-19,Desk Lamp,Furniture,West,3,147.79,443.37,289.17
2024-07-19,Coffee Mug,Home & Kitchen,East,3,19.23,57.69,40.05
2024-07-19,Mechanical Keyboard,Electronics,West,8,62.98,503.84,281.83
2024-07-19,Coffee Mug,Home & Kitchen,South,2,20.13,40.26,22.39
2024-07-20,Coffee Mug,Home & Kitchen,Central,7,11.1,77.7,53.5
2024-07-20,Desk Lamp,Furniture,Central,2,295.24,590.48,326.46
2024-07-20,Desk Lamp,Furniture,East,3,220.53,661.59,441.07
2024-07-20,Wireless Mouse,Electronics,East,7,96.85,677.95,453.49
2024-07-20,Desk Lamp,Furniture,West,1,65.24,65.24,37.83
2024-07-20,Desk Lamp,Furniture,West,5,193.21,966.05,646.79
2024-07-20,Ballpoint Pens (Pack),Stationery,South,3,13.54,40.62,22.58
2024-07-20,Wireless Mouse,Electronics,North,8,69.62,556.96,355.21
2024-07-20,Ballpoint Pens (Pack),Stationery,South,2,7.06,14.12,9.67
2024-07-21,Desk Lamp,Furniture,North,8,288.03,2304.24,1499.17
2024-07-21,Wireless Mouse,Electronics,North,2,75.31,150.62,102.0
2024-07-21,Mechanical Keyboard,Electronics,North,6,34.52,207.12,112.98
2024-07-21,Ballpoint Pens (Pack),Stationery,North,3,2.92,8.76,4.93
2024-07-21,Wireless Mouse,Electronics,North,8,41.92,335.36,201.5
2024-07-21,Standing Desk,Furniture,Central,6,125.83,754.98,456.3
2024-07-21,Notebook Set,Stationery,Central,4,3.71,14.84,10.26
2024-07-21,Mechanical Keyboard,Electronics,West,2,115.73,231.46,137.68
2024-07-21,Standing Desk,Furniture,Central,2,283.45,566.9,321.13
2024-07-22,USB-C Hub,Electronics,East,7,38.29,268.03,186.06
2024-07-22,Desk Lamp,Furniture,West,5,315.58,1577.9,836.72
2024-07-22,Sticky Notes,Stationery,North,7,7.66,53.62,31.61
2024-07-22,Coffee Mug,Home & Kitchen,Central,4,28.48,113.92,68.43
2024-07-22,Sticky Notes,Stationery,East,3,13.97,41.91,26.24
2024-07-22,Standing Desk,Furniture,West,3,155.95,467.85,320.67
2024-07-22,Wireless Mouse,Electronics,West,6,62.14,372.84,198.31
2024-07-22,Coffee Mug,Home & Kitchen,South,1,24.84,24.84,12.95
2024-07-22,Ballpoint Pens (Pack),Stationery,East,1,13.56,13.56,7.01
2024-07-22,Mechanical Keyboard,Electronics,West,7,24.95,174.65,97.63
2024-07-22,Ballpoint Pens (Pack),Stationery,West,1,10.24,10.24,6.39
2024-07-22,Office Chair,Furniture,East,5,84.12,420.6,217.26
2024-07-22,USB-C Hub,Electronics,South,8,109.62,876.96,607.2
2024-07-22,Wireless Mouse,Electronics,South,7,94.75,663.25,376.36
2024-07-22,USB-C Hub,Electronics,East,5,61.22,306.1,155.73
2024-07-22,Ballpoint Pens (Pack),Stationery,North,8,8.03,64.24,44.08
2024-07-22,Coffee Mug,Home & Kitchen,East,1,9.06,9.06,6.31
2024-07-22,Standing Desk,Furniture,Central,4,284.13,1136.52,699.86
2024-07-22,Wireless Mouse,Electronics,East,6,28.24,169.44,105.45
2024-07-23,Standing Desk,Furniture,North,2,241.79,483.58,337.59
2024-07-23,Desk Lamp,Furniture,Central,3,164.16,492.48,283.06
2024-07-23,Coffee Mug,Home & Kitchen,East,3,16.97,50.91,30.41
2024-07-23,Coffee Mug,Home & Kitchen,North,1,26.13,26.13,13.37
2024-07-23,Sticky Notes,Stationery,West,8,11.04,88.32,52.62
2024-07-23,Standing Desk,Furniture,South,4,225.38,901.52,624.43
2024-07-23,Desk Lamp,Furniture,South,1,202.33,202.33,107.53
2024-07-24,Desk Lamp,Furniture,North,4,160.9,643.6,448.64
2024-07-24,Desk Lamp,Furniture,East,3,113.26,339.78,182.38
2024-07-24,Wireless Mouse,Electronics,South,3,37.98,113.94,57.32
2024-07-24,Wireless Mouse,Electronics,Central,1,82.53,82.53,45.3
2024-07-24,Water Bottle,Home & Kitchen,Central,7,27.86,195.02,100.96
2024-07-24,Notebook Set,Stationery,West,4,2.08,8.32,4.72
2024-07-24,Ballpoint Pens (Pack),Stationery,East,8,4.42,35.36,22.89
2024-07-24,Notebook Set,Stationery,East,3,12.96,38.88,25.69
2024-07-24,USB-C Hub,Electronics,North,3,63.05,189.15,131.77
2024-07-24,Wireless Mouse,Electronics,Central,3,15.12,45.36,24.15
2024-07-24,Sticky Notes,Stationery,North,3,4.19,12.57,7.81
2024-07-24,Water Bottle,Home & Kitchen,South,2,19.49,38.98,26.58
2024-07-24,Wireless Mouse,Electronics,East,2,60.54,121.08,69.53
2024-07-24,Sticky Notes,Stationery,Central,2,9.4,18.8,13.06
2024-07-24,USB-C Hub,Electronics,North,7,73.38,513.66,291.72
2024-07-24,Office Chair,Furniture,West,4,343.94,1375.76,937.89
2024-07-24,Ballpoint Pens (Pack),Stationery,South,5,13.26,66.3,46.35
2024-07-25,USB-C Hub,Electronics,South,8,32.06,256.48,155.77
2024-07-25,Water Bottle,Home & Kitchen,South,3,14.1,42.3,25.27
